,CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,Cor,Sexo,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,Idade,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,UF,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,Situacao,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
1646,2,1,1,146,4,1,0322B01,17442541,,Branca,masculino,1990,2,9,28,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1590,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,0.0,,1,,,2,0.0,,,,,1,0,0,2012,2019
1647,2,1,1,146,4,1,0322B01,18595769,,Branca,masculino,1987,5,3,31,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2014,2019
1648,2,1,1,146,4,1,0322B01,16064605,,Branca,feminino,1990,8,5,28,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2015,2019
1649,2,1,1,146,4,1,0322B01,16131982,,Branca,feminino,1990,5,31,28,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2670,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2010,2019
1650,2,1,1,146,4,1,0322B01,24916289,,Branca,feminino,1988,8,9,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2019
1651,2,1,1,146,4,1,0322B01,20096112,,Parda,masculino,1988,9,29,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,300,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1652,2,1,1,146,4,1,0322B01,18872723,,Indigena,masculino,1969,7,7,49,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,1,0,2014,2019
1653,2,1,1,146,4,1,0322B01,23533695,,Branca,masculino,1988,6,9,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2016,2019
1654,2,1,1,146,4,1,0322B01,16134219,,Parda,feminino,1984,4,15,34,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1440,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2015,2019
1655,2,1,1,146,4,1,0322B01,16057807,,Preta,feminino,1990,12,8,28,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,,,2,,,1,0.0,,,,,1,1,0,2015,2019
1656,2,1,1,146,4,1,0322B01,16058437,,Amarela,masculino,1991,8,26,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2019
1657,2,1,1,146,4,1,0322B01,16059642,,Branca,masculino,1989,9,8,29,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2580,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2009,2019
1658,2,1,1,146,4,1,0322B01,16059958,,Parda,masculino,1986,9,9,32,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1980,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2009,2019
1659,2,1,1,146,4,1,0322B01,16061684,,Branca,feminino,1989,10,26,29,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2019
1660,2,1,1,146,4,1,0322B01,20200449,,Preta,masculino,1962,1,21,56,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,0,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,1,2018,2019
1661,2,1,1,146,4,1,0322B01,24678578,,Nao quis declarar,feminino,1984,4,4,34,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,1,2018,2019
1662,2,1,1,146,4,1,0322B01,20086225,,Parda,feminino,1982,8,2,36,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,2,,,1,0.0,,,,,1,1,0,2013,2019
1663,2,1,1,146,4,1,0322B01,20092296,,Parda,feminino,1992,3,26,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1620,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,1.0,0.0,1.0,,1.0,,2,,,2,0.0,,,,,1,0,0,2013,2019
1664,2,1,1,146,4,1,0322B01,18361034,,Preta,feminino,1991,9,7,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1410,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1665,2,1,1,146,4,1,0322B01,24967587,,Parda,feminino,1978,3,4,40,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,1,2018,2019
1666,2,1,1,146,4,1,0322B01,20086526,,Parda,masculino,1988,5,2,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1260,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2013,2019
1667,2,1,1,146,4,1,0322B01,17444472,,Parda,masculino,1987,8,15,31,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1710,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2019
1668,2,1,1,146,4,1,0322B01,16328453,,Parda,feminino,1992,9,19,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2012,2019
1669,2,1,1,146,4,1,0322B01,16328490,,Parda,feminino,1992,8,8,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,1,0.0,,,,,1,1,0,2010,2019
1670,2,1,1,146,4,1,0322B01,16329271,,Amarela,feminino,1965,8,20,53,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2850,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2015,2019
1671,2,1,1,146,4,1,0322B01,73250965,,Preta,feminino,1991,12,21,27,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2745,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2010,2019
1672,2,1,1,146,4,1,0322B01,16131661,,Preta,feminino,1988,10,21,30,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2640,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,,,,,,0,0,0,2010,2019
1673,2,1,1,146,4,1,0322B01,16131699,,Parda,masculino,1981,8,29,37,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,1,,,2,0.0,,,,,1,0,1,2018,2019
1674,2,1,1,146,4,1,0322B01,16131749,,Branca,masculino,1976,2,14,42,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2700,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2016,2019
1675,2,1,1,146,4,1,0322B01,16132510,,Branca,masculino,1991,11,19,27,1,76,Goiás,5221858.0,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2017,2019
1676,2,1,1,146,4,1,0322B01,16133116,,Branca,masculino,1992,6,4,26,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,0,1,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,,,,,,0,0,1,2018,2019
1677,2,1,1,146,4,1,0322B01,16133159,,Preta,masculino,1991,11,23,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1800,0,0,0,0,1,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2016,2019
1678,2,1,1,146,4,1,0322B01,23552125,,Branca,feminino,1992,2,29,26,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,1,0,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2016,2019
1679,2,1,1,146,4,1,0322B01,16398647,,Branca,masculino,1991,4,27,27,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2014,2019
1680,2,1,1,146,4,1,0322B01,16333671,,Parda,feminino,1993,11,15,25,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Desvinculado,2700,2655,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,,,,,,0,0,0,2011,2019
1681,2,1,1,146,4,1,0322B01,20198745,,Preta,feminino,1991,1,17,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,510,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2015,2019
1682,2,1,1,146,4,1,0322B01,23115401,,Preta,feminino,1983,5,17,35,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1140,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2016,2019
1683,2,1,1,146,4,1,0322B01,18360206,,Parda,feminino,1985,3,24,33,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1170,0,1,0,0,0,0,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2014,2019
1684,2,1,1,146,4,1,0322B01,16333705,,Parda,masculino,1991,12,12,27,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2013,2019
1685,2,1,1,146,4,1,0322B01,22849132,,Preta,masculino,1992,7,10,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,390,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2015,2019
1686,2,1,1,146,4,1,0322B01,73251427,,Parda,masculino,1989,9,23,29,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2014,2019
1687,2,1,1,146,4,1,0322B01,17506303,,Parda,masculino,1992,3,31,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1650,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,1.0,0.0,1.0,,0.0,,2,,,2,0.0,,,,,1,0,0,2013,2019
1688,2,1,1,146,4,1,0322B01,22904135,,Branca,masculino,1991,11,6,27,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,600,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2015,2019
1689,2,1,1,146,4,1,0322B01,16330475,,Parda,masculino,1991,1,26,27,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1860,0,0,0,0,0,0,1,0,0.0,0,,,,,,0,,,,,,,1,0.0,0.0,1.0,0.0,,,1.0,,2,,,2,0.0,,,,,1,0,0,2013,2019
1690,2,1,1,146,4,1,0322B01,16330079,,Branca,masculino,1992,9,7,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1710,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2011,2019
1691,2,1,1,146,4,1,0322B01,16330455,,Preta,feminino,1993,3,28,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1800,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2011,2019
1692,2,1,1,146,4,1,0322B01,16330580,,Branca,masculino,1994,9,4,24,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,990,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2013,2019
1693,2,1,1,146,4,1,0322B01,16330960,,Parda,feminino,1993,4,23,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,1.0,,,2,,,2,0.0,,,,,1,0,0,2017,2019
1694,2,1,1,146,4,1,0322B01,16054219,,Nao quis declarar,masculino,1986,9,10,32,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,0.0,,,,,1,1,0,2011,2019
1695,2,1,1,146,4,1,0322B01,16333995,,Parda,masculino,1993,11,28,25,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1590,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2015,2019
1696,2,1,1,146,4,1,0322B01,16334432,,Branca,feminino,1993,4,13,25,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2011,2019
1697,2,1,1,146,4,1,0322B01,16398224,,Branca,feminino,1986,1,27,32,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2490,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2011,2019
1698,2,1,1,146,4,1,0322B01,16397666,,Branca,feminino,1970,1,1,48,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2415,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2014,2019
1699,2,1,1,146,4,1,0322B01,16398377,,Branca,feminino,1992,8,23,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2011,2019
1700,2,1,1,146,4,1,0322B01,16398551,,Branca,masculino,1994,5,2,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2011,2019
1701,2,1,1,146,4,1,0322B01,16398590,,Preta,feminino,1993,10,20,25,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,2670,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2011,2019
1702,2,1,1,146,4,1,0322B01,17174940,,Parda,feminino,1994,10,1,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,0.0,,,,,1,1,0,2011,2019
1703,2,1,1,146,4,1,0322B01,17175314,,Parda,masculino,1993,8,8,25,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,1410,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2011,2019
1704,2,1,1,146,4,1,0322B01,17442336,,Parda,masculino,1993,6,24,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1410,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2019
1705,2,1,1,146,4,1,0322B01,20082795,,Parda,feminino,1992,12,5,26,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2012,2019
1706,2,1,1,146,4,1,0322B01,17177271,,Branca,feminino,1993,8,2,25,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1830,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,0.0,,,,,1,0,0,2012,2019
1707,2,1,1,146,4,1,0322B01,17177375,,Amarela,feminino,1994,6,13,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,1.0,0.0,1.0,,0.0,,1,,,1,0.0,,,,,1,1,0,2012,2019
1708,2,1,1,146,4,1,0322B01,73251106,,Parda,masculino,1995,5,8,23,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,1,,,2,0.0,,,,,1,1,0,2012,2019
1709,2,1,1,146,4,1,0322B01,17436358,,Branca,feminino,1994,4,9,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,1,0,2012,2019
1710,2,1,1,146,4,1,0322B01,17179185,,Branca,feminino,1994,4,13,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,1,0,2012,2019
1711,2,1,1,146,4,1,0322B01,17251447,,Parda,feminino,1994,4,25,24,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2670,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2012,2019
1712,2,1,1,146,4,1,0322B01,17443462,,Branca,masculino,1988,3,27,30,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2220,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2012,2019
1713,2,1,1,146,4,1,0322B01,17445279,,Parda,masculino,1994,4,3,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,0.0,,,,,1,1,0,2012,2019
1714,2,1,1,146,4,1,0322B01,17180323,,Parda,feminino,1994,11,4,24,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,0,0,1,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2012,2019
1715,2,1,1,146,4,1,0322B01,17266025,,Parda,masculino,1995,3,29,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,1,2018,2019
1716,2,1,1,146,4,1,0322B01,17178768,,Parda,feminino,1994,1,7,24,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,2070,0,0,0,0,1,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,2,,,2,0.0,,,,,1,0,0,2016,2019
1717,2,1,1,146,4,1,0322B01,17434505,,Preta,feminino,1992,10,26,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,2,,,2,0.0,,,,,1,0,1,2018,2019
1718,2,1,1,146,4,1,0322B01,17179270,,Branca,masculino,1993,12,22,25,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,1,2018,2019
1719,2,1,1,146,4,1,0322B01,17179060,,Branca,feminino,1994,2,4,24,1,76,Distrito Federal,5300108.0,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2017,2019
1720,2,1,1,146,4,1,0322B01,33788194,,Parda,feminino,1994,11,2,24,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2017,2019
1721,2,1,1,146,4,1,0322B01,17442693,,Parda,masculino,1994,2,18,24,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,2250,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,,,,,,0,0,0,2012,2019
1722,2,1,1,146,4,1,0322B01,17888873,,Branca,masculino,1989,9,25,29,1,76,,,0,,,,,,,,,,,,,,Formado,2700,2700,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,0.0,,,,,1,1,0,2013,2019
1723,2,1,1,146,4,1,0322B01,23599222,,Branca,feminino,1991,2,18,27,1,76,,,0,,,,,,,,,,,,,,Desvinculado,2700,0,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2017,2019
1724,2,1,1,146,4,1,0322B01,17951583,,Preta,feminino,1983,7,9,35,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,1530,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,0.0,1.0,0.0,0.0,,0.0,,,1,,,2,0.0,,,,,1,0,0,2014,2019
1725,2,1,1,146,4,1,0322B01,22846680,,Nao quis declarar,feminino,1992,3,14,26,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,180,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0.0,,,,,1,0,0,2015,2019
1726,2,1,1,146,4,1,0322B01,17952055,,Branca,feminino,1993,2,15,25,1,76,,,0,,,,,,,,,,,,,,Trancado,2700,690,1,0,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2013,2019
1727,2,1,1,146,4,1,0322B01,19952716,,Preta,masculino,1990,2,1,28,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,690,0,1,0,0,0,0,0,0,0.0,1,1.0,0.0,1.0,1.0,0.0,0,,,,,,,0,,,,,,,,,1,,,2,0.0,,,,,1,0,0,2015,2019
1728,2,1,1,146,4,1,0322B01,17448104,,Parda,feminino,1995,10,30,23,1,76,,,0,,,,,,,,,,,,,,Cursando,2700,0,0,1,0,0,0,0,0,0,0.0,0,,,,,,0,,,,,,,1,1.0,0.0,0.0,0.0,1.0,,,,2,,,2,0.0,,,,,1,0,0,2017,2019
