CO_IES,CO_CATEGORIA_ADMINISTRATIVA,CO_ORGANIZACAO_ACADEMICA,CO_CURSO,CO_TURNO_ALUNO,CO_GRAU_ACADEMICO,CO_OCDE,CO_ALUNO_CURSO,CO_ALUNO_CURSO_ORIGEM,CO_COR_RACA_ALUNO,IN_SEXO_ALUNO,NU_ANO_ALUNO_NASC,NU_MES_ALUNO_NASC,NU_DIA_ALUNO_NASC,NU_IDADE_ALUNO,CO_NACIONALIDADE_ALUNO,CO_PAIS_ORIGEM_ALUNO,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,IN_ALUNO_DEF_TGD_SUPER,IN_DEF_AUDITIVA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_DEF_SURDEZ,IN_DEF_SURDOCEGUEIRA,IN_DEF_BAIXA_VISAO,IN_DEF_CEGUEIRA,IN_DEF_SUPERDOTACAO,IN_TGD_AUTISMO_INFANTIL,IN_TGD_SINDROME_ASPERGER,IN_TGD_SINDROME_RETT,IN_TGD_TRANSTOR_DESINTEGRATIVO,CO_ALUNO_SITUACAO,QT_CARGA_HORARIA_TOTAL,QT_CARGA_HORARIA_INTEG,IN_ING_VESTIBULAR,IN_ING_ENEM,IN_ING_AVALIACAO_SERIADA,IN_ING_SELECAO_SIMPLIFICADA,IN_ING_SELECAO_VAGA_REMANESC,IN_ING_SELECAO_VAGA_PROG_ESPEC,IN_ING_TRANSF_EXOFFICIO,IN_ING_DECISAO_JUDICIAL,IN_ING_CONVENIO_PECG,IN_RESERVA_VAGAS,IN_RESERVA_ETNICO,IN_RESERVA_DEFICIENCIA,IN_RESERVA_ENSINO_PUBLICO,IN_RESERVA_RENDA_FAMILIAR,IN_RESERVA_OUTRA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_ATIVIDADE_EXTRACURRICULAR,IN_COMPL_ESTAGIO,IN_COMPL_EXTENSAO,IN_COMPL_MONITORIA,IN_COMPL_PESQUISA,IN_BOLSA_ESTAGIO,IN_BOLSA_EXTENSAO,IN_BOLSA_MONITORIA,IN_BOLSA_PESQUISA,CO_TIPO_ESCOLA_ENS_MEDIO,IN_ALUNO_PARFOR,CO_SEMESTRE_CONCLUSAO,CO_SEMESTRE_REFERENCIA,IN_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA,CO_MOBILIDADE_ACADEMICA_INTERN,CO_IES_DESTINO,CO_PAIS_DESTINO,IN_MATRICULA,IN_CONCLUINTE,IN_INGRESSO_TOTAL,ANO_INGRESSO,ANO_RELATORIO
2,1,1,146,4,1,0322B01,23625057,,3,1,1998,10,16,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23625400,,4,1,1999,1,26,19,1,76,,,0,,,,,,,,,,,,,,3,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23625413,,0,1,1999,9,14,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23626242,,0,2,1998,10,30,20,1,76,,,0,,,,,,,,,,,,,,4,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23627297,,3,2,1998,7,23,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23628910,,1,1,2000,4,10,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23629053,,1,1,1999,4,5,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23629344,,3,2,1999,3,20,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23872850,,3,1,1999,1,4,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23877009,,4,2,2000,1,10,18,1,76,50,5003702,0,,,,,,,,,,,,,,3,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23877720,,0,2,1999,6,7,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23878861,,1,1,2000,2,28,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23879408,,1,1,1999,6,18,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23879689,,3,1,1999,6,10,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23879720,,1,1,1998,12,23,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23881153,,1,1,1998,10,13,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23916208,,0,1,1999,5,1,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23848013,,3,2,1999,1,25,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23848246,,3,1,1998,3,28,20,1,76,,,0,,,,,,,,,,,,,,4,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23848409,,3,1,1999,10,27,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23851321,,3,1,2000,5,1,18,1,76,,,0,,,,,,,,,,,,,,3,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23851713,,0,2,1997,7,2,21,1,76,,,0,,,,,,,,,,,,,,4,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,1,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23851884,,2,1,1997,11,10,21,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23851934,,0,2,1985,7,8,33,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23851994,,3,2,1997,4,24,21,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23852299,,1,1,1959,1,12,59,1,76,,,0,,,,,,,,,,,,,,4,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23858393,,3,1,1997,4,15,21,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,24967650,,5,2,1970,7,18,48,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23871501,,1,1,1999,10,7,19,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23882147,,1,2,1999,6,9,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23882204,,0,1,1998,9,12,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23903016,,3,2,1999,1,30,19,1,76,,,0,,,,,,,,,,,,,,3,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23903032,,0,1,1999,7,18,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,1,1,1,0,0,0,1,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23904097,,0,1,1996,4,10,22,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23869979,,1,2,1998,12,16,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23870476,,2,1,1998,7,2,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23870628,,3,1,1999,11,24,19,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23870671,,0,1,1999,7,30,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23871186,,0,1,1998,9,13,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23871929,,0,2,1999,6,5,19,1,76,,,0,,,,,,,,,,,,,,4,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23872083,,1,1,1999,11,26,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23872159,,3,1,1998,12,12,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23904969,,0,1,1998,2,16,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23950897,,3,2,1996,1,16,22,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23952701,,0,1,1998,7,14,20,1,76,,,0,,,,,,,,,,,,,,3,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,0,2017,2018
2,1,1,146,4,1,0322B01,23952819,,3,2,1999,6,10,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23953029,,3,1,1999,4,5,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,,0,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,23953181,,3,2,1999,5,5,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,0,2017,2018
2,1,1,146,4,1,0322B01,24873416,,1,2,1998,2,15,20,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23958939,,3,1,1980,6,19,38,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,0,0,0,0,1,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23998410,,2,1,2000,12,19,18,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24065286,,1,1,1999,9,17,19,1,76,,,0,,,,,,,,,,,,,,3,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,1,2018,2018
2,1,1,146,4,1,0322B01,24800605,,2,1,1999,9,7,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23869713,,0,1,1955,8,4,63,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23946332,,3,1,1999,9,7,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23946428,,1,1,2000,2,27,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23996601,,3,1,1999,12,2,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23996647,,1,1,2000,1,7,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,1,0,1,0,0,,0,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23996683,,0,1,2000,1,13,18,1,76,,,0,,,,,,,,,,,,,,3,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,,,,,,0,0,1,2018,2018
2,1,1,146,4,1,0322B01,23996863,,0,1,2000,5,12,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23997100,,1,1,1999,12,23,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23997534,,0,2,2000,4,23,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23998025,,3,1,1999,10,16,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,23998166,,1,1,1999,8,16,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24063406,,1,1,1999,10,28,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24063690,,1,1,2000,3,21,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24063731,,1,1,1999,10,28,19,1,76,53,5300108,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24063894,,3,2,1998,9,11,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24064177,,0,1,2000,7,2,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24064229,,3,1,2000,2,16,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24064379,,3,1,2000,2,17,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24064491,,3,1,2000,3,18,18,1,76,,,0,,,,,,,,,,,,,,4,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,1,,,,,,0,0,1,2018,2018
2,1,1,146,4,1,0322B01,24064747,,0,2,1998,6,7,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24675595,,3,2,1997,12,13,21,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24675717,,3,1,2000,11,21,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24676525,,0,1,2000,7,7,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24800567,,0,1,1999,3,20,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24800845,,0,1,1999,9,18,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24802409,,0,2,1998,11,1,20,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24804051,,4,1,2000,8,15,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24804083,,2,1,2000,8,22,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24804124,,0,2,2000,3,4,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24804628,,3,1,2000,3,21,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24825745,,3,1,2000,10,27,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24825887,,3,1,2000,3,11,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24825934,,2,1,2000,4,25,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826024,,1,2,2000,2,20,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826189,,3,1,1999,9,13,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826284,,3,1,1999,9,26,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826296,,0,1,1999,7,7,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826302,,0,1,1999,7,23,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826377,,2,1,1999,8,7,19,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826450,,0,1,2001,1,25,17,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,2,,,2,0,,,,,1,0,1,2018,2018
2,1,1,146,4,1,0322B01,24826506,,2,1,2000,6,27,18,1,76,,,0,,,,,,,,,,,,,,2,2700,0,0,0,1,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,1,,,2,0,,,,,1,0,1,2018,2018
